true_key,true_condition,pred_key,pred_condition,confidence,exact_correct,group_correct
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.819,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.685,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.789,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.8,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.68,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.861,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.776,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.702,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.742,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.683,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.83,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.806,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.794,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.785,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.716,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.703,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.632,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.715,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.755,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.701,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.779,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.729,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.708,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.704,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.786,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.76,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.737,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.817,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.779,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.847,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.841,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.803,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.641,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.76,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.774,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.739,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.68,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.715,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.809,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.818,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.792,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.727,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.702,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.715,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.644,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.781,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.589,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.696,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.833,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.665,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.637,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.762,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.712,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.744,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.91,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.662,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.72,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.735,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.757,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.859,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.793,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.838,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.764,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.723,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.712,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.707,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.86,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.807,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.753,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.659,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.787,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.853,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.751,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.754,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.617,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.885,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.743,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.763,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.755,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.767,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.691,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.83,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.868,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.749,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.725,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.74,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.672,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.788,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.779,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.703,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.836,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.803,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.684,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.642,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.767,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.652,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.786,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.57,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.705,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.821,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.817,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.662,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.806,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.787,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.741,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.78,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.733,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.731,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.695,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.802,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.691,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.704,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.764,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.865,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.694,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.657,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.661,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.728,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.72,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.695,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.695,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.731,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.671,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.737,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.85,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.743,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.757,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.836,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.807,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.597,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.689,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.762,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.718,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.793,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.757,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.634,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.678,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.569,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.809,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.699,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.726,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.703,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.756,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.874,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.902,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.663,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.875,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.794,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.727,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.739,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.848,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.777,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.764,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.915,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.716,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.828,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.807,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.773,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.785,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.699,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.736,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.711,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.779,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.863,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.683,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.661,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.692,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.732,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.845,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.841,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.758,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.841,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.94,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.74,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.845,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.755,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.773,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.797,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.774,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.759,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.754,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.64,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.793,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.77,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.724,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.871,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.685,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.728,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.817,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.737,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.835,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.799,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.757,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.693,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.722,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.688,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.853,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.897,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.791,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.814,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.768,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.774,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.861,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.718,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.718,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.881,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.781,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.732,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.68,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.747,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.77,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.817,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.659,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.812,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.606,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.644,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.844,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.814,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.691,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.712,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.607,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.71,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.781,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.687,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.796,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.712,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.791,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.83,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.746,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.764,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.782,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.656,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.783,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.668,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.714,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.766,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.876,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.767,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.761,1,1
colorectal_cancer,Colorectal Cancer,colorectal_cancer,Colorectal Cancer,0.763,1,1
